Rank	Score	Type	ID	Name	Description
2956	0	cp	BRD-A84702196	penicillin	Bacterial cell wall synthesis inhibitor
2957	0	cp	BRD-A74500471	ethambutol	Bacterial cell wall synthesis inhibitor
2958	0	cp	BRD-K59633790	VU-0420363-1	SARS coronavirus 3C-like protease inhibitor
2959	0	cp	BRD-A52172093	VU-0413807-2	Calcium channel blocker
2960	0	cp	BRD-K30570479	VU-0400195-3	Glutamate receptor modulator
2961	0	cp	BRD-K84141129	VU-0400193-3	Glutamate receptor modulator
2962	0	cp	BRD-K36153907	KU-C103885	Cystic fibrosis transmembrane conductance regulator inhibitor
2963	0	cp	BRD-A71657825	2-(biphenyl-4-ylsulfonamido)pentanedioic-acid	Matrix metalloprotease inhibitor
2964	0	cp	BRD-K24538644	KUC104502N	-666
2965	0	cp	BRD-K04853698	LDN-193189	Serine/threonine kinase inhibitor
2966	0	cp	BRD-A01145011	zebularine	DNA methyltransferase inhibitor
2967	0	cp	BRD-A15079084	phorbol-12-myristate-13-acetate	PKC activator
2968	0	cp	BRD-A76279427	myriocin	Serine palmitoyltransferase inhibitor
2969	0	cp	BRD-K61314889	IWR-1-ENDO	PARP inhibitor
2970	0	cp	BRD-A79465854	auranofin	NFkB pathway inhibitor
2971	0	cp	BRD-K12502280	TG-101348	FLT3 inhibitor
2972	0	cp	BRD-K60623809	SU-11652	Tyrosine kinase inhibitor
2973	0	cp	BRD-K08417745	SID-26681509	Cathepsin inhibitor
2974	0	cp	BRD-U94846492	quinine	Hemozoin biocrystallization inhibitor
2975	0	cp	BRD-K59597909	phenothiazine	Dopamine receptor antagonist
2976	0	cp	BRD-A73680854	PT-630	Dipeptidyl peptidase inhibitor
2977	0	cp	BRD-K89687904	PKCbeta-inhibitor	PKC inhibitor
2978	0	cp	BRD-K67868012	PI-103	MTOR inhibitor
2979	0	cp	BRD-A19633847	perhexiline	Carnitine palmitoyltransferase inhibitor
2980	0	cp	BRD-K06792661	narciclasine	Coflilin signaling pathway activator
2981	0	cp	BRD-K36324071	NF-449	Purinergic receptor antagonist
2982	0	cp	BRD-K19894101	MST-312	Telomerase inhibitor
2983	0	cp	BRD-K68065987	MK-2206	AKT inhibitor
2984	0	cp	BRD-K16406336	methylene-blue	Guanylyl cyclase inhibitor
2985	0	cp	BRD-K19796430	erismodegib	Smoothened receptor antagonist
2986	0	cp	BRD-A52650764	ingenol	PKC activator
2987	0	cp	BRD-A02481876	importazole	Importin-beta transport receptor inhibitor
2988	0	cp	BRD-K75532464	FTI-276	Farnesyltransferase inhibitor
2989	0	cp	BRD-K40892394	AR-C133057XX	Nitric oxide synthase inhibitor
2990	0	cp	BRD-K74402642	NSC-632839	Ubiquitin specific protease inhibitor
2991	0	cp	BRD-K01779529	fluoropyruvate	Pyruvate dehydrogenase kinase inhibitor
2992	0	cp	BRD-K48923948	BMS-641988	Androgen receptor antagonist
2993	0	cp	BRD-M86331534	pyrvinium-pamoate	AKT inhibitor
2994	0	cp	BRD-K28296557	AKT-inhibitor-IV	AKT inhibitor
2995	0	cp	BRD-K02113016	olaparib	PARP inhibitor
2996	0	cp	BRD-K87142802	veliparib	PARP inhibitor
2997	0	cp	BRD-K92301463	16,16-dimethylprostaglandin-e2	Prostanoid receptor agonist
2998	0	cp	BRD-K73319509	PF-04217903	c-Met inhibitor
2999	0	cp	BRD-K66792149	quinoclamine	Algicide
3000	0	cp	BRD-K41859756	NVP-AUY922	HSP inhibitor
3001	0	cp	BRD-K28907958	CD-437	Retinoid receptor agonist
3002	0	cp	BRD-K17140735	SCH-79797	Proteasome inhibitor
3003	0	cp	BRD-A62809825	thapsigargin	ATPase inhibitor
3004	0	cp	BRD-A36630025	SN-38	Topoisomerase inhibitor
3005	0	cp	BRD-K17705806	JTC-801	Opioid receptor antagonist
3006	0	cp	BRD-K41260949	valproic-acid	HDAC inhibitor
3007	0	cp	BRD-K43797669	genistein	Tyrosine kinase inhibitor
3008	0	cp	BRD-A34205397	suloctidil	Adrenergic receptor antagonist
3009	0	cp	BRD-A62071884	siguazodan	Phosphodiesterase inhibitor
3010	0	cp	BRD-K36965586	m-chlorophenylbiguanide	Serotonin receptor agonist
3011	0	cp	BRD-A31801025	formestane	Aromatase inhibitor
3012	0	cp	BRD-A06726973	dibutyrylcyclic-gmp	cGMP analog
3013	0	cp	BRD-K97509413	coumestrol	Estrogen receptor agonist
3014	0	cp	BRD-A80502530	cinobufagin	ATPase inhibitor
3015	0	cp	BRD-A26097136	bulleyaconitine-a	Non-opiod analgesic
3016	0	cp	BRD-K63606607	bufalin	ATPase inhibitor
3017	0	cp	BRD-A41301928	bongkrek-acid	Mitochondrial ADP, ATP translocase inhibitor
3018	0	cp	BRD-K28761384	zuclopenthixol	Dopamine receptor antagonist
3019	0	cp	BRD-K19605405	ZM-241385	Adenosine receptor antagonist
3020	0	cp	BRD-K33882852	ZK-93423	Benzodiazepine receptor agonist
3021	0	cp	BRD-K18678457	ZD-7288	HCN channel blocker
3022	0	cp	BRD-K11373525	ZD-7155	Angiotensin receptor antagonist
3023	0	cp	BRD-K64157027	ZD-2079	Adrenergic receptor agonist
3024	0	cp	BRD-K60174629	z-prolyl-prolinal	Prolyl endopeptidase inhibitor
3025	0	cp	BRD-K15935639	z-leu3-VS	Proteasome inhibitor
3026	0	cp	BRD-K12932420	YM-976	Phosphodiesterase inhibitor
3027	0	cp	BRD-K59650319	YM-298198	Glutamate receptor antagonist
3028	0	cp	BRD-K12260308	xanthoxyline	Antifungal
3029	0	cp	BRD-K01902415	pirinixic-acid	PPAR receptor agonist
3030	0	cp	BRD-K26669427	WR-216174	PFMRK inhibitor
3031	0	cp	BRD-A20968261	WAY-213613	Glutamate inhibitor
3032	0	cp	BRD-K68341547	W-9	Calmodulin antagonist
3033	0	cp	BRD-K90259198	W-7	Calmodulin antagonist
3034	0	cp	BRD-K45068323	W-13	Calmodulin antagonist
3035	0	cp	BRD-A41941932	vitexin	Antioxidant
3036	0	cp	BRD-K50325075	UCL-2077	Slow after hyperpolarization channel blocker
3037	0	cp	BRD-A14574269	UB-165	Acetylcholine receptor agonist
3038	0	cp	BRD-K18757346	U-46619	Thromboxane receptor agonist
3039	0	cp	BRD-K18787491	U-0126	MEK inhibitor
3040	0	cp	BRD-K95763993	trapidil	PDGFR receptor inhibitor
3041	0	cp	BRD-K20141153	atomoxetine	Norepinephrine transporter inhibitor
3042	0	cp	BRD-K11107424	tiotidine	Histamine receptor antagonist
3043	0	cp	BRD-K63874012	thioperamide	Histamine receptor antagonist
3044	0	cp	BRD-A87479750	tenidap	Cyclooxygenase inhibitor
3045	0	cp	BRD-A98378129	talniflumate	Cyclooxygenase inhibitor
3046	0	cp	BRD-A02176148	tubaic-acid	Mitochondrial complex I inhibitor
3047	0	cp	BRD-K00959089	thenoyltrifluoroacetone	Chelating agent
3048	0	cp	BRD-A01295252	trans-7-hydroxy-pipat	Dopamine receptor ligand
3049	0	cp	BRD-A33833419	TER-14687	Inhibitor of translocation of PKCq in T cells
3050	0	cp	BRD-A31195449	TCB2	Serotonin receptor agonist
3051	0	cp	BRD-K67352070	TC-2559	Acetylcholine receptor agonist
3052	0	cp	BRD-K30189597	SYK-inhibitor	SYK inhibitor
3053	0	cp	BRD-K84595254	strophanthidin	ATPase inhibitor
3054	0	cp	BRD-K68332390	ponalrestat	Aldose reductase inhibitor
3055	0	cp	BRD-K70881766	solanine	Acetylcholinesterase inhibitor
3056	0	cp	BRD-K38449220	seneciphylline	Cytochrome P450 inhibitor
3057	0	cp	BRD-K22503835	scriptaid	HDAC inhibitor
3058	0	cp	BRD-K62609077	scoulerine	Adrenergic receptor antagonist
3059	0	cp	BRD-A24122750	saclofen	GABA receptor antagonist
3060	0	cp	BRD-A10715913	sulpiride	Dopamine receptor antagonist
3061	0	cp	BRD-A70649075	sulconazole	Sterol demethylase inhibitor
3062	0	cp	BRD-K63504947	semaxanib	VEGFR inhibitor
3063	0	cp	BRD-K52620403	STO-609	Calmodulin antagonist
3064	0	cp	BRD-K72895815	SSR-69071	Leukocyte elastase inhibitor
3065	0	cp	BRD-K35629949	SR-27897	CCK receptor antagonist
3066	0	cp	BRD-K91243525	SR-142948	Neurotensin receptor antagonist
3067	0	cp	BRD-K01567962	pyrazolanthrone	JNK inhibitor
3068	0	cp	BRD-A49046702	SKF-89976A	GABA uptake inhibitor
3069	0	cp	BRD-A09828896	SKF-81297	Dopamine receptor agonist
3070	0	cp	BRD-A64227845	SKF-77434	Dopamine receptor agonist
3071	0	cp	BRD-K15868788	SDZ-205-557	Serotonin receptor antagonist
3072	0	cp	BRD-A62035778	scopolamine	Acetylcholine receptor antagonist
3073	0	cp	BRD-K81225797	SCH-58261	Adenosine receptor antagonist
3074	0	cp	BRD-K94270326	ecopipam	Dopamine receptor antagonist
3075	0	cp	BRD-K25875056	SC-9	Protein tyrosine kinase activator
3076	0	cp	BRD-K26373640	IKK-2-inhibitor	IKK inhibitor
3077	0	cp	BRD-K14767410	SC-560	Cyclooxygenase inhibitor
3078	0	cp	BRD-K67298865	SB-431542	TGF beta receptor inhibitor
3079	0	cp	BRD-K76805682	SB-415286	Glycogen synthase kinase inhibitor
3080	0	cp	BRD-K53913732	SB-408124	Orexin receptor antagonist
3081	0	cp	BRD-K41567364	SB-334867	Orexin receptor antagonist
3082	0	cp	BRD-K24201553	SB-269970	Serotonin receptor antagonist
3083	0	cp	BRD-K61097567	SB-218795	Tachykinin antagonist
3084	0	cp	BRD-A22707317	SB-205384	GABA receptor modulator
3085	0	cp	BRD-K54330070	SB-202190	p38 MAPK inhibitor
3086	0	cp	BRD-K83637872	SANT-1	Smoothened receptor antagonist
3087	0	cp	BRD-K20313525	rosmarinic-acid	GABA transaminase inhibitor
3088	0	cp	BRD-K82823076	RO-15-4513	GABA benzodiazepine site receptor inverse agonist
3089	0	cp	BRD-K00486786	RO-08-2750	NGF binding inhibitor
3090	0	cp	BRD-A63546914	RO-04-5595	Glutamate receptor antagonist
3091	0	cp	BRD-K31627533	rimexolone	Glucocorticoid receptor agonist
3092	0	cp	BRD-K32755366	reserpic-acid	Norepinephrine transporter inhibitor
3093	0	cp	BRD-K52930707	rescinnamine	ACE inhibitor
3094	0	cp	BRD-K69556541	ryanodine	Calcium channel blocker
3095	0	cp	BRD-K20714604	RS-56812	Serotonin receptor partial agonist
3096	0	cp	BRD-K87510569	RS-504393	CC chemokine receptor antagonist
3097	0	cp	BRD-K26160755	RS-45041-190	Imidazoline receptor agonist
3098	0	cp	BRD-K87048468	RS-102221	Serotonin receptor antagonist
3099	0	cp	BRD-A59174698	ritodrine	Adrenergic receptor agonist
3100	0	cp	BRD-K56047318	RHC-80267	Triacylglycerol lipase inhibitor
3101	0	cp	BRD-K21853356	RG-14620	EGFR inhibitor
3102	0	cp	BRD-K82688027	RG-13022	PDGFR receptor inhibitor
3103	0	cp	BRD-K15588452	R-96544	Serotonin receptor antagonist
3104	0	cp	BRD-K80970344	pyrrolidine-dithiocarbamate	NFkB pathway inhibitor
3105	0	cp	BRD-A19053259	pseudopelletierine	Anthelmintic
3106	0	cp	BRD-K77171813	proxyfan	Histamine receptor modulator
3107	0	cp	BRD-A22684332	procaterol	Adrenergic receptor agonist
3108	0	cp	BRD-A37817666	picrotoxin	GABA receptor antagonist
3109	0	cp	BRD-K67277431	picotamide	Thromboxane receptor antagonist
3110	0	cp	BRD-K68873215	phosphodiesterase-V-inhibitor-II	Phosphodiesterase inhibitor
3111	0	cp	BRD-K11399644	phenformin	AMPK activator
3112	0	cp	BRD-K97564742	mepyramine	Histamine receptor antagonist
3113	0	cp	BRD-A28970875	puromycin	Protein synthesis inhibitor
3114	0	cp	BRD-K10177585	PSB-11	Adenosine receptor antagonist
3115	0	cp	BRD-K82865713	prostaglandin-b2	cAMP inhibitor
3116	0	cp	BRD-K10843433	phenylbutazone	Cyclooxygenase inhibitor
3117	0	cp	BRD-K90333595	phentolamine	Adrenergic receptor antagonist
3118	0	cp	BRD-K95435023	PHA-665752	c-Met inhibitor
3119	0	cp	BRD-K57569181	pentoxifylline	Phosphodiesterase inhibitor
3120	0	cp	BRD-K15409150	penfluridol	T-type calcium channel blocker
3121	0	cp	BRD-A75478957	PD-166793	Metalloproteinase inhibitor
3122	0	cp	BRD-A63836183	PD-123319	Angiotensin receptor antagonist
3123	0	cp	BRD-A89337244	PD-102807	Acetylcholine receptor antagonist
3124	0	cp	BRD-K83597974	pargyline	Monoamine oxidase inhibitor
3125	0	cp	BRD-K51816706	oxindole-I	VEGFR inhibitor
3126	0	cp	BRD-K26015241	ODQ	Guanylyl cyclase inhibitor
3127	0	cp	BRD-K27351809	nomegestrol	Progesterone receptor agonist
3128	0	cp	BRD-A95696066	nisoxetine	Norepinephrine reuptake inhibitor
3129	0	cp	BRD-A82656074	naltrindole	Opioid receptor antagonist
3130	0	cp	BRD-A41833852	naloxone	Opioid receptor antagonist
3131	0	cp	BRD-A94413429	NTNCB	Neuropeptide receptor antagonist
3132	0	cp	BRD-A47633927	NPC-15199	ICAM1 antagonist
3133	0	cp	BRD-A50928468	norgestrel	Progesterone receptor agonist
3134	0	cp	BRD-K88625236	nonoxynol-9	Membrane integrity inhibitor
3135	0	cp	BRD-K36009368	NNC-63-0532	Opioid receptor agonist
3136	0	cp	BRD-K85015012	NNC-05-2090	GAT inhibitor
3137	0	cp	BRD-K61177364	NBI-27914	CRF receptor antagonist
3138	0	cp	BRD-K69195780	NAN-190	Serotonin receptor agonist
3139	0	cp	BRD-K60060639	methyllidocaine	antiarrhythmic medication
3140	0	cp	BRD-K44899736	RO-16-6941	Monoamine oxidase inhibitor
3141	0	cp	BRD-K40990712	hexamethyleneamiloride	Sodium/hydrogen antiport inhibitor
3142	0	cp	BRD-A78377521	monastrol	Kinesin-like spindle protein inhibitor
3143	0	cp	BRD-K60640630	mometasone	Glucocorticoid receptor agonist
3144	0	cp	BRD-K34441861	moexipril	ACE inhibitor
3145	0	cp	BRD-A32164164	methyllycaconitine	Acetylcholine receptor antagonist
3146	0	cp	BRD-K92984783	melperone	Serotonin receptor antagonist
3147	0	cp	BRD-A99449986	MT-21	Caspase activator
3148	0	cp	BRD-K87696786	LY-456236	Glutamate receptor antagonist
3149	0	cp	BRD-A16332958	modafinil	Adrenergic receptor agonist
3150	0	cp	BRD-K93201660	ML-7	Myosin light chain kinase inhibitor
3151	0	cp	BRD-K60230970	MG-132	Proteasome inhibitor
3152	0	cp	BRD-A41145729	methoprene-acid	Retinoid receptor agonist
3153	0	cp	BRD-A14798026	mestranol	Estrogen receptor agonist
3154	0	cp	BRD-A14395271	mesoridazine	Dopamine receptor antagonist
3155	0	cp	BRD-K12244279	MEK1-2-inhibitor	MEK inhibitor
3156	0	cp	BRD-K84987553	MDM2-inhibitor	MDM inhibitor
3157	0	cp	BRD-A17453586	MDL-72832	Serotonin receptor agonist
3158	0	cp	BRD-K76274772	MAPP-D-erythro	Ceramidase inhibitor
3159	0	cp	BRD-K03384561	roquinimex	Angiogenesis inhibitor
3160	0	cp	BRD-K24526313	levcromakalim	Potassium channel activator
3161	0	cp	BRD-A12016240	LY-278584	Serotonin receptor antagonist
3162	0	cp	BRD-K78637815	LY-320135	Cannabinoid receptor antagonist
3163	0	cp	BRD-K24675965	LY-288513	CCK receptor antagonist
3164	0	cp	BRD-K33396764	alpha-linolenic-acid	Omega 3 fatty acid stimulant
3165	0	cp	BRD-K64044582	linoleamide	ACAT inhibitor
3166	0	cp	BRD-A96882008	L-732138	Tachykinin antagonist
3167	0	cp	BRD-K83322645	L-693403	Sigma receptor agonist
3168	0	cp	BRD-K70241288	L-692585	Growth hormone releasing peptide ligand agonist
3169	0	cp	BRD-K49671696	ketanserin	Serotonin receptor antagonist
3170	0	cp	BRD-A31227688	kynuramine	Aryl hydrocarbon receptor activator
3171	0	cp	BRD-K05464208	JX-401	p38 MAPK inhibitor
3172	0	cp	BRD-K63150726	JTE-907	Cannabinoid receptor inverse agonist
3173	0	cp	BRD-K15086322	JNJ-10191584	Histamine receptor antagonist
3174	0	cp	BRD-K04546108	JAK3-inhibitor-VI	JAK inhibitor
3175	0	cp	BRD-K93332168	isocarboxazid	Monoamine oxidase inhibitor
3176	0	cp	BRD-K60298136	ITE	Aryl hydrocarbon receptor agonist
3177	0	cp	BRD-K06198550	isorotenone	Mitochondrial complex I inhibitor
3178	0	cp	BRD-K37080523	isoreserpine	Vesicular monoamine transporter inhibitor
3179	0	cp	BRD-K92678294	irilin-a	Isoflavone
3180	0	cp	BRD-K01815685	indole	aryl hydrocarbon receptor agonist
3181	0	cp	BRD-K74305673	IKK-2-inhibitor-V	IKK inhibitor
3182	0	cp	BRD-K14618467	IKK-16	IKK inhibitor
3183	0	cp	BRD-K73290745	ICI-199441	Opioid receptor agonist
3184	0	cp	BRD-K92726801	hydrastinine	Haemostatic agent
3185	0	cp	BRD-A77722753	hydralazine	Vasodilator
3186	0	cp	BRD-K76674262	homoharringtonine	Protein synthesis inhibitor
3187	0	cp	BRD-K07325606	hispidin	PKC inhibitor
3188	0	cp	BRD-K71003802	hippeastrine	Plant alkaloid
3189	0	cp	BRD-K38903228	hesperidin	Flavanone glycoside
3190	0	cp	BRD-K07996107	harpagoside	Acetylcholinesterase inhibitor
3191	0	cp	BRD-K81709173	halcinonide	Glucocorticoid receptor agonist
3192	0	cp	BRD-K02715688	hydrastine	Tyrosine hydroxylase inhibitor
3193	0	cp	BRD-K81209159	herniarin	Acetylcholinesterase inhibitor
3194	0	cp	BRD-A00267231	hemado	Adenosine receptor agonist
3195	0	cp	BRD-K70577657	H-9	PKA inhibitor
3196	0	cp	BRD-K18742343	H-8	PKA inhibitor
3197	0	cp	BRD-K92758126	gibberellic-acid	NFkB pathway inhibitor
3198	0	cp	BRD-K59256312	gabexate	Serine protease inhibitor
3199	0	cp	BRD-K24240364	GYKI-52466	Glutamate receptor antagonist
3200	0	cp	BRD-K93258693	GW-9662	PPAR receptor antagonist
3201	0	cp	BRD-A72596465	GW-6471	PPAR receptor antagonist
3202	0	cp	BRD-K82983861	GW-0742	PPAR receptor agonist
3203	0	cp	BRD-K67860401	AR-A014418	Glycogen synthase kinase inhibitor
3204	0	cp	BRD-K46441700	GR-55562	Serotonin receptor antagonist
3205	0	cp	BRD-K68190965	GR-46611	Serotonin receptor agonist
3206	0	cp	BRD-K02283807	GR-32191	Thromboxane receptor antagonist
3207	0	cp	BRD-K52394958	GR-159897	Tachykinin antagonist
3208	0	cp	BRD-K12120659	GR-144053	Integrin antagonist
3209	0	cp	BRD-K34608650	BRD-K34608650	Cannabinoid receptor agonist
3210	0	cp	BRD-K11634954	GBR-13069	Dopamine uptake inhibitor
3211	0	cp	BRD-K87049188	fusaric-acid	Dopamine beta hydroxylase inhibitor
3212	0	cp	BRD-K67445247	flurofamide	Urease inhibitor
3213	0	cp	BRD-K28168037	fenretinide	Apoptosis stimulant
3214	0	cp	BRD-K99107520	felbamate	Glutamate receptor antagonist
3215	0	cp	BRD-K76617868	fasudil	Rho associated kinase inhibitor
3216	0	cp	BRD-K66944906	fraxidin	Carbonic anhydrase inhibitor
3217	0	cp	BRD-K30990140	FR-122047	Cyclooxygenase inhibitor
3218	0	cp	BRD-A49765801	fludroxycortide	Glucocorticoid receptor agonist
3219	0	cp	BRD-K31611373	fluprostenol	Prostanoid receptor agonist
3220	0	cp	BRD-A65449987	flunisolide	Cytochrome P450 inhibitor
3221	0	cp	BRD-K48367671	febuxostat	Xanthine oxidase inhibitor
3222	0	cp	BRD-K14821540	FCCP	Mitochondrial oxidative phosphorylation uncoupler
3223	0	cp	BRD-K47693913	evoxine	Furoquinoline alkaloid
3224	0	cp	BRD-K03981224	ethisterone	Progestogen hormone
3225	0	cp	BRD-A39747742	estradiol-valerate	Estrogen receptor agonist
3226	0	cp	BRD-A73581086	ergometrine	Adrenergic receptor agonist
3227	0	cp	BRD-K19360254	ergocornine	Dopamine receptor agonist
3228	0	cp	BRD-K11927976	ER-27319	Mediator release inhibitor
3229	0	cp	BRD-K16233984	eriochrome-black-t	Azo dye
3230	0	cp	BRD-K68620903	dydrogesterone	Progesterone receptor agonist
3231	0	cp	BRD-K92093830	doxorubicin	Topoisomerase inhibitor
3232	0	cp	BRD-K54759182	dosulepin	Norepinephrine reuptake inhibitor
3233	0	cp	BRD-K18619710	digoxigenin	Steroid
3234	0	cp	BRD-K17674993	diflorasone	Corticosteroid agonist
3235	0	cp	BRD-K98521173	desoxycortone	Mineralocorticoid receptor agonist
3236	0	cp	BRD-K37792168	denbufylline	Phosphodiesterase inhibitor
3237	0	cp	BRD-A99177642	deltaline	Acetylcholine receptor antagonist
3238	0	cp	BRD-A88282067	delcorine	Antiarrhythmic
3239	0	cp	BRD-K33459542	ditolylguanidine	Sigma receptor agonist
3240	0	cp	BRD-K94920105	DR-2313	PARP inhibitor
3241	0	cp	BRD-K80315159	DPPE	Histamine receptor antagonist
3242	0	cp	BRD-K01624546	docosatrienoic-acid	LTB4 inhibitor
3243	0	cp	BRD-K85266041	DNQX	Glutamate receptor antagonist
3244	0	cp	BRD-K31699485	DMEOB	glutamate receptor modulator
3245	0	cp	BRD-K26573499	DMAB-anabaseine	Adrenergic receptor agonist
3246	0	cp	BRD-K32645441	dipropyl-5ct	Serotonin receptor agonist
3247	0	cp	BRD-K81521265	dicyclohexylurea	Epoxide hydolase inhibitor
3248	0	cp	BRD-K12906962	dichlorobenzamil	Sodium/calcium exchange inhibitor
3249	0	cp	BRD-K23623876	decafluorobutane	Contrast agent
3250	0	cp	BRD-A75402480	desoxycorticosterone	Mineralocorticoid receptor agonist
3251	0	cp	BRD-K74430258	1,2-dichlorobenzene	Hepatotoxicant
3252	0	cp	BRD-A68929948	DAPT-GSI-IX	Gamma secretase inhibitor
3253	0	cp	BRD-K10065684	dantron	Laxative
3254	0	cp	BRD-A73909368	dactinomycin	RNA polymerase inhibitor
3255	0	cp	BRD-K09132007	D-4476	TGF beta receptor inhibitor
3256	0	cp	BRD-A39290993	cyproterone	Androgen receptor antagonist
3257	0	cp	BRD-A10420615	cyclopiazonic-acid	ATPase inhibitor
3258	0	cp	BRD-A41250306	cyclopenthiazide	Thiazide diuretic
3259	0	cp	BRD-K89046952	ciclacillin	Bacterial cell wall synthesis inhibitor
3260	0	cp	BRD-A82371568	clofarabine	Ribonucleoside reductase inhibitor
3261	0	cp	BRD-K38003476	clocortolone	Glucocorticoid receptor agonist
3262	0	cp	BRD-A49358627	ciprofibrate	PPAR receptor agonist
3263	0	cp	BRD-K07220430	cinnarizine	Calcium channel blocker
3264	0	cp	BRD-K18618618	cimetidine	Histamine receptor antagonist
3265	0	cp	BRD-K02275692	cefotiam	Bacterial cell wall synthesis inhibitor
3266	0	cp	BRD-K87932577	CDK1-5-inhibitor	CDK inhibitor
3267	0	cp	BRD-K82484965	carmoxirole	Dopamine receptor agonist
3268	0	cp	BRD-K99174507	cardiogenol-c	Cardiomyogenesis inducer
3269	0	cp	BRD-A30437061	camptothecin	Topoisomerase inhibitor
3270	0	cp	BRD-K84709232	caffeic-acid	Lipoxygenase inhibitor
3271	0	cp	BRD-A63043573	cabergoline	Dopamine receptor agonist
3272	0	cp	BRD-A71459254	cymarin	ATPase inhibitor
3273	0	cp	BRD-K57179821	crotamiton	Antipruritic
3274	0	cp	BRD-K81876028	CP-93129	Serotonin receptor agonist
3275	0	cp	BRD-K96271548	coumaric-acid	Antioxidant
3276	0	cp	BRD-K00675675	CL-82198	Metalloproteinase inhibitor
3277	0	cp	BRD-K00662280	CL-218872	GABA receptor agonist
3278	0	cp	BRD-A26032986	zaldaride	Calmodulin antagonist
3279	0	cp	BRD-A35623999	CGP-37157	L-type calcium channel blocker
3280	0	cp	BRD-A34706053	CGP-12177	Adrenergic receptor agonist
3281	0	cp	BRD-A50737080	CGK-733	ATR kinase inhibitor
3282	0	cp	BRD-K06159959	CCMQ	Inhibitor of the binding of homoquinolinic acid to non-NMDA sensitive sites
3283	0	cp	BRD-K32906660	bis-tyrphostin	EGFR inhibitor
3284	0	cp	BRD-K89210380	biotin	Vitamin B
3285	0	cp	BRD-K17868609	BRL-54443	Serotonin receptor agonist
3286	0	cp	BRD-K84266862	BRL-50481	Phosphodiesterase inhibitor
3287	0	cp	BRD-K07507905	BRL-37344	Adrenergic receptor agonist
3288	0	cp	BRD-A51829654	BRL-15572	Serotonin receptor antagonist
3289	0	cp	BRD-K45479396	BP-554	Serotonin receptor agonist
3290	0	cp	BRD-A15435692	BMY-14802	Sigma receptor antagonist
3291	0	cp	BRD-K46018455	bezafibrate	PPAR receptor agonist
3292	0	cp	BRD-K29668683	BD-1063	Sigma receptor antagonist
3293	0	cp	BRD-K36864847	BD-1047	Adrenergic receptor antagonist
3294	0	cp	BRD-A84189516	baccatin-III	Paclitaxel precursor
3295	0	cp	BRD-K91370081	anisomycin	DNA synthesis inhibitor
3296	0	cp	BRD-K04976539	aminogenistein	SRC inhibitor
3297	0	cp	BRD-K52459643	prostaglandin-e1	Prostanoid receptor agonist
3298	0	cp	BRD-K51751936	alfadolone	GABA receptor agonist
3299	0	cp	BRD-K36258877	AZ-10417808	Caspase inhibitor
3300	0	cp	BRD-K81729199	AQ-RA741	Acetylcholine receptor antagonist
3301	0	cp	BRD-K59469039	AG-879	Angiogenesis inhibitor
3302	0	cp	BRD-K76064317	tyrphostin-AG-1296	FLT3 inhibitor
3303	0	cp	BRD-K89930444	AG-592	Tyrosine kinase inhibitor
3304	0	cp	BRD-K87991767	umbelliferone	Cyclooxygenase inhibitor
3305	0	cp	BRD-K80348542	cephaeline	Protein synthesis inhibitor
3306	0	cp	BRD-K05906022	limonin	HIV protease inhibitor
3307	0	cp	BRD-K26548821	quinpirole	Dopamine receptor agonist
3308	0	cp	BRD-K46384212	o-3M3FBS	phospholipase activator
3309	0	cp	BRD-A11135865	nor-binaltorphimine	Opioid receptor antagonist
3310	0	cp	BRD-K78599730	manumycin-a	Farnesyltransferase inhibitor
3311	0	cp	BRD-A39268308	epibatidine	Acetylcholine receptor agonist
3312	0	cp	BRD-A78360835	cercosporin	Photoactivated toxin
3313	0	cp	BRD-K56403959	ZK-756326	CC chemokine receptor ligand
3314	0	cp	BRD-A11678676	wortmannin	PI3K inhibitor
3315	0	cp	BRD-K55430733	WAY-629	Serotonin receptor agonist
3316	0	cp	BRD-K51018020	VAMA-37	DNA dependent protein kinase inhibitor
3317	0	cp	BRD-A60294240	tribenoside	Anti-inflammatory
3318	0	cp	BRD-K84663978	trequinsin	Phosphodiesterase inhibitor
3319	0	cp	BRD-A52660433	tetrindole	Monoamine oxidase inhibitor
3320	0	cp	BRD-K04210847	tamoxifen	Estrogen receptor antagonist
3321	0	cp	BRD-A10303790	talampicillin	Bacterial cell wall synthesis inhibitor
3322	0	cp	BRD-K53220666	trimetozine	Sedative
3323	0	cp	BRD-K80431395	triciribine	AKT inhibitor
3324	0	cp	BRD-A43974575	tranylcypromine	Monoamine oxidase inhibitor
3325	0	cp	BRD-A43940795	tetrahydropalmatine	Serotonin release inhibitor
3326	0	cp	BRD-A42831637	tetrahydrocannabinol-7-oic-acid	Anti-inflammatory
3327	0	cp	BRD-A06352418	terfenadine	Histamine receptor antagonist
3328	0	cp	BRD-A22844106	tenoxicam	Cyclooxygenase inhibitor
3329	0	cp	BRD-K34820100	tebuthiuron	Photosynthesis inhibitor
3330	0	cp	BRD-K81376179	TCS-359	FLT3 inhibitor
3331	0	cp	BRD-K55454768	TAS-301	Calcium-calmodulin dependent protein kinase inhibitor
3332	0	cp	BRD-K27710560	splitomycin	SIRT inhibitor
3333	0	cp	BRD-A72483914	spiroxatrine	Serotonin receptor antagonist
3334	0	cp	BRD-A33168282	sotalol	Adrenergic receptor antagonist
